Millis,PicoTemp Temp (C),ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),BME688 Temp (C),BME688 Pressure,BME688 Rel Hum (%),BME688 Gas Resistance,Geiger CPS,Geiger Dose (uSv/hr),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),AnalogTemp ADC_Read
718807,24.797744750976562,-1.5705963373184204,-9.907206535339355,-1.6663644313812256,0.2261478453874588,1.4494746923446655,-0.014367039315402508,34.20000076293945,-10.649999618530273,86.8499984741211,25.648515701293945,2026,3,28,9,12,38,24.4140625,24.119937896728516,70635,8.424610137939453,170099,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,16.109375,15.819999694824219,18.3700008392334,,
719706,,-0.7948749661445618,-9.86889934539795,1.7286136150360107,0.004256900865584612,3.0633721351623535,0.20273490250110626,12.449999809265137,-8.699999809265137,47.54999923706055,25.648515701293945,,,,,,,24.390625,24.095365524291992,70584,8.433344841003418,171123,,,0.0,0.0,0.0,,,,,,,15.9765625,15.680000305175781,18.389999389648438,,
720603,24.329635620117188,0.9145850539207458,-10.649409294128418,0.7852981686592102,-0.19528532028198242,2.3455522060394287,-0.09631238132715225,-12.300000190734863,-7.349999904632568,93.5999984741211,25.50474739074707,2026,3,28,9,12,40,24.34375,24.073312759399414,70533,8.437446594238281,170609,1.1129660606384277,0.3806343972682953,0.0,0.0,0.0,,,,,,,16.109375,15.779999732971191,18.56999969482422,,
721502,,1.4221558570861816,-9.892841339111328,2.011129379272461,-0.12877124547958374,1.0035643577575684,-0.14633096754550934,22.950000762939453,-9.300000190734863,98.25,25.744361877441406,,,,,,,24.34375,24.051259994506836,70481,8.446248054504395,171812,,,0.0,0.0,0.0,,,,,,,16.109375,15.880000114440918,18.639999389648438,,
722399,24.797744750976562,-0.2059013396501541,-9.720458984375,0.5171475410461426,-0.10003716498613358,0.1218537837266922,-0.06438562273979187,27.75,-10.800000190734863,89.25,25.50474739074707,2026,3,28,9,12,42,24.3203125,24.033933639526367,70427,8.445780754089355,169088,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,16.125,15.829999923706055,18.540000915527344,,
723299,,0.08619125932455063,-9.524134635925293,0.9959878921508789,-0.15005575120449066,0.11600054800510406,0.060128722339868546,30.299999237060547,-11.550000190734863,83.8499984741211,25.648515701293945,,,,,,,24.296875,24.019126892089844,70374,8.4547758102417,169761,,,0.0,0.0,0.0,,,,,,,16.140625,15.4399995803833,18.520000457763672,,
724196,24.329635620117188,-1.039083480834961,-9.725247383117676,-0.6416460275650024,-0.0862022414803505,0.8912885785102844,-0.044165343046188354,30.600000381469727,-12.0,72.30000305175781,25.456825256347656,2026,3,28,9,12,43,24.28125,23.997705459594727,70321,8.463591575622559,170099,0.0,0.0,0.0,0.0,0.0,,,,,,,16.0078125,15.430000305175781,18.530000686645508,,
725095,,0.45489832758903503,-9.916783332824707,-1.3072341680526733,-0.04576168209314346,1.7118061780929565,-0.07449576258659363,10.199999809265137,-12.600000381469727,53.70000076293945,25.265132904052734,,,,,,,24.28125,23.974077224731445,70270,8.477048873901367,170609,,,0.0,0.0,0.0,,,,,,,15.78125,15.399999618530273,18.559999465942383,,
725992,24.329635620117188,-0.272938996553421,-10.271124839782715,-0.5219359993934631,0.011706477031111717,1.4579885005950928,-0.03671576827764511,-11.550000190734863,-12.300000190734863,74.4000015258789,25.60059356689453,2026,3,28,9,12,45,24.25,23.955490112304688,70218,8.471845626831055,168921,0.0,0.0,0.0,0.0,0.0,,,,,,,15.71875,15.399999618530273,18.65999984741211,,
726891,,-0.7326257228851318,-10.213664054870605,-0.569819986820221,-0.04363323003053665,1.3866853713989258,-0.1037619560956955,0.30000001192092896,-13.649999618530273,96.0,25.31305503845215,,,,,,,24.2109375,23.93532943725586,70166,8.480696678161621,171123,,,0.0,0.0,0.0,,,,,,,15.75,15.430000305175781,18.780000686645508,,
727788,24.797744750976562,0.6847416758537292,-10.237606048583984,-0.9959878921508789,0.005321125965565443,1.0466654300689697,-0.03937632963061333,20.850000381469727,-14.399999618530273,93.44999694824219,25.40890121459961,2026,3,28,9,12,47,24.1796875,23.911386489868164,70115,8.484745979309082,171123,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,15.75,15.449999809265137,18.790000915527344,,
728688,,-0.6703764796257019,-10.38604736328125,-0.9911994934082031,-0.04203689470887184,1.0578397512435913,0.14526672661304474,33.45000076293945,-13.350000381469727,78.30000305175781,25.40890121459961,,,,,,,24.1796875,23.884292602539062,70062,8.48401165008545,170439,,,0.0,0.0,0.0,,,,,,,15.7421875,15.420000076293945,18.770000457763672,,
729585,24.329635620117188,-0.22505496442317963,-10.108319282531738,0.14844051003456116,-0.09045914560556412,1.0764636993408203,0.0877985805273056,28.799999237060547,-9.300000190734863,55.650001525878906,25.21721076965332,2026,3,28,9,12,49,24.1484375,23.859405517578125,70008,8.488035202026367,170099,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,15.6171875,15.380000114440918,18.760000228881836,,
730484,,-0.6751648783683777,-9.524134635925293,0.6416460275650024,-0.14792729914188385,0.4496351182460785,-0.10110139101743698,13.649999618530273,-7.800000190734863,45.900001525878906,25.40890121459961,,,,,,,24.125,23.83136749267578,69953,8.491971969604492,170609,,,0.0,0.0,0.0,,,,,,,15.515625,15.220000267028809,18.760000228881836,,
731381,24.329635620117188,1.115697979927063,-9.744400978088379,-1.1492167711257935,0.05906449630856514,-0.02447717823088169,-0.011174364015460014,8.399999618530273,-8.399999618530273,46.79999923706055,25.40890121459961,2026,3,28,9,12,50,24.109375,23.80490493774414,69899,8.495952606201172,171812,1.6694490909576416,0.5709515810012817,0.0,0.0,0.0,,,,,,,15.4453125,15.100000381469727,18.770000457763672,,
732280,,-0.07661445438861847,-9.639056205749512,-0.28730419278144836,0.09684448689222336,-0.20273490250110626,-0.02607351541519165,10.800000190734863,-10.050000190734863,47.70000076293945,25.40890121459961,,,,,,,24.0859375,23.777496337890625,69844,8.499907493591309,170780,,,0.0,0.0,0.0,,,,,,,15.3984375,15.010000228881836,18.75,,
733177,24.329635620117188,1.1827356815338135,-9.648633003234863,-0.5985504388809204,0.07981688529253006,-0.1761292666196823,0.11280786246061325,17.549999237060547,-10.949999809265137,49.04999923706055,25.21721076965332,2026,3,28,9,12,52,24.046875,23.75229263305664,69790,8.50391960144043,171294,1.1135857105255127,0.3808463215827942,0.0,0.0,0.0,,,,,,,15.4296875,15.010000228881836,18.790000915527344,,
734077,,-0.028730420395731926,-10.050858497619629,-0.6177040338516235,0.1894320845603943,0.09099125117063522,0.01915605366230011,20.100000381469727,-11.699999809265137,53.70000076293945,25.12136459350586,,,,,,,24.03125,23.729610443115234,69737,8.498607635498047,172681,,,0.0,0.0,0.0,,,,,,,15.4296875,14.960000038146973,18.799999237060547,,
734974,24.329635620117188,-0.3447650372982025,-9.576807022094727,-0.6751648783683777,0.08354167640209198,0.35385486483573914,-0.09524815529584885,15.0,-13.350000381469727,57.29999923706055,25.265132904052734,2026,3,28,9,12,54,24.03125,23.705669403076172,69685,8.493264198303223,171985,0.0,0.0,0.0,0.0,0.0,,,,,,,15.421875,14.949999809265137,18.829999923706055,,
735873,,-0.7805097699165344,-9.998186111450195,-0.8523358106613159,0.011706477031111717,0.4139835834503174,0.017027603462338448,12.300000190734863,-14.25,56.400001525878906,25.21721076965332,,,,,,,24.03125,23.675426483154297,69632,8.49244499206543,172506,,,0.0,0.0,0.0,,,,,,,15.40625,14.949999809265137,18.81999969482422,,
736770,24.329635620117188,-0.9672574996948242,-10.132261276245117,0.7613561153411865,0.038844216614961624,0.22934052348136902,-0.04469745606184006,5.699999809265137,-13.800000190734863,58.95000076293945,25.31305503845215,2026,3,28,9,12,56,23.984375,23.64581298828125,69582,8.48694896697998,172332,0.0,0.0,0.0,0.0,0.0,,,,,,,15.4453125,15.020000457763672,18.850000381469727,,
737669,,-0.23942017555236816,-10.366893768310547,-0.019153613597154617,0.08886279910802841,0.12717489898204803,-0.1383492648601532,-0.30000001192092896,-12.899999618530273,60.900001525878906,25.265132904052734,,,,,,,23.96875,23.61808967590332,69532,8.481505393981934,173031,,,0.0,0.0,0.0,,,,,,,15.421875,14.9399995803833,18.850000381469727,,
738566,24.329635620117188,0.47884035110473633,-9.730035781860352,-0.7757213711738586,0.06066083535552025,0.8971418142318726,-0.09737660735845566,-11.699999809265137,-13.350000381469727,69.30000305175781,25.12136459350586,2026,3,28,9,12,58,23.953125,23.589736938476562,69482,8.480740547180176,174268,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,15.3046875,14.920000076293945,18.84000015258789,,
739466,,-0.15801730751991272,-10.122684478759766,0.9002198576927185,0.06066083535552025,1.273877501487732,-0.023412954062223434,-7.5,-11.25,91.3499984741211,25.456825256347656,,,,,,,23.9140625,23.566425323486328,69432,8.470722198486328,173383,,,0.0,0.0,0.0,,,,,,,15.203125,14.890000343322754,18.8799991607666,,
740363,24.797744750976562,-1.1683704853057861,-10.323798179626465,-0.7469909191131592,0.042569007724523544,1.8022654056549072,-0.02075239084661007,21.75,-10.050000190734863,98.69999694824219,24.977596282958984,2026,3,28,9,12,59,23.875,23.545631408691406,69381,8.474854469299316,171985,0.0,0.0,0.0,0.0,0.0,,,,,,,15.203125,14.84000015258789,18.8799991607666,,
741262,,0.023942016065120697,-10.309432983398438,-0.090979665517807,-0.02288084104657173,1.6910537481307983,-0.034055206924676895,31.5,-12.600000381469727,61.650001525878906,25.12136459350586,,,,,,,23.8515625,23.519800186157227,69330,8.478850364685059,173559,,,0.0,0.0,0.0,,,,,,,15.1640625,14.779999732971191,18.860000610351562,,
742159,24.329635620117188,-0.3974374830722809,-9.370905876159668,-0.6320692300796509,-0.0697067454457283,1.4281901121139526,0.018091827630996704,2.700000047683716,-12.0,53.849998474121094,25.21721076965332,2026,3,28,9,13,1,23.8515625,23.49018669128418,69277,8.468666076660156,174268,0.0,0.0,0.0,0.0,0.0,,,,,,,15.046875,14.640000343322754,18.8799991607666,,
743058,,-0.828393816947937,-9.394847869873047,-0.009576806798577309,-0.1394134908914566,0.830095648765564,-0.08034899830818176,-12.449999809265137,-10.649999618530273,69.30000305175781,24.92967414855957,,,,,,,23.828125,23.46120262145996,69223,8.458502769470215,174446,,,0.0,0.0,0.0,,,,,,,15.140625,14.630000114440918,18.889999389648438,,
743955,24.329635620117188,-0.033518824726343155,-10.266336441040039,0.5027823448181152,0.007981688715517521,0.22189095616340637,-0.031926754862070084,-15.0,-10.649999618530273,78.5999984741211,25.073442459106445,2026,3,28,9,13,3,23.7890625,23.431591033935547,69171,8.4577054977417,174803,1.6694490909576416,0.5709515810012817,0.0,0.0,0.0,,,,,,,15.34375,14.680000305175781,18.920000076293945,,
744854,,-0.21547815203666687,-9.763554573059082,0.019153613597154617,-0.058532387018203735,-0.7273979187011719,0.0005321126081980765,-14.699999809265137,-10.199999809265137,71.0999984741211,24.785903930664062,,,,,,,23.75,23.40323829650879,69119,8.46163272857666,174803,,,0.0,0.0,0.0,,,,,,,15.3125,14.75,18.940000534057617,,
745752,24.329635620117188,0.15801730751991272,-9.959878921508789,-1.2880805730819702,0.09152336418628693,-1.0168671607971191,0.058532387018203735,0.30000001192092896,-10.649999618530273,52.650001525878906,24.92967414855957,2026,3,28,9,13,5,23.703125,23.377090454101562,69067,8.456238746643066,175162,0.0,0.0,0.0,0.0,0.0,,,,,,,15.3046875,14.6899995803833,18.93000030517578,,
746651,,-0.8810662031173706,-9.773131370544434,-0.8810662031173706,0.10748674720525742,0.4554883539676666,0.11972533166408539,9.0,-10.5,51.0,24.73798179626465,,,,,,,23.703125,23.35409164428711,69014,8.460309982299805,173207,,,0.0,0.0,0.0,,,,,,,15.3046875,14.670000076293945,18.940000534057617,,
747548,24.329635620117188,0.11013327538967133,-9.758766174316406,0.4644751250743866,0.0686425194144249,1.2781344652175903,0.11493631452322006,-8.25,-13.800000190734863,64.05000305175781,24.785903930664062,2026,3,28,9,13,7,23.6875,23.327314376831055,68961,8.454899787902832,174803,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,15.296875,14.6899995803833,18.940000534057617,,
748447,,0.004788403399288654,-10.022128105163574,-0.07661445438861847,0.0521470308303833,1.2047028541564941,0.1718723624944687,-3.5999999046325684,-14.399999618530273,85.80000305175781,24.881750106811523,,,,,,,23.6875,23.302427291870117,68907,8.449543952941895,173207,,,0.0,0.0,0.0,,,,,,,15.2734375,14.710000038146973,18.989999771118164,,
749344,23.861492156982422,0.9959878921508789,-9.725247383117676,-0.5889736413955688,-0.03777999430894852,0.6715260744094849,-0.032458867877721786,14.100000381469727,-15.75,91.3499984741211,24.690059661865234,2026,3,28,9,13,8,23.625,23.27344512939453,68853,8.45345401763916,174624,0.5564830303192139,0.19031719863414764,0.0,0.0,0.0,,,,,,,15.1484375,14.609999656677246,18.940000534057617,,
750243,,0.05746084079146385,-9.758766174316406,-0.23942017555236816,-0.04469745606184006,0.6204432845115662,-0.05374337360262871,24.149999618530273,-13.350000381469727,87.5999984741211,24.881750106811523,,,,,,,23.5859375,23.240995407104492,68800,8.447893142700195,173559,,,0.0,0.0,0.0,,,,,,,15.046875,14.569999694824219,18.93000030517578,,
751140,24.329635620117188,0.8571242094039917,-10.065223693847656,-0.8523358106613159,-0.06651407480239868,1.3829606771469116,0.0877985805273056,29.850000381469727,-12.0,71.55000305175781,24.73798179626465,2026,3,28,9,13,10,23.578125,23.207286834716797,68748,8.437615394592285,174090,0.0,0.0,0.0,0.0,0.0,,,,,,,14.8984375,14.4399995803833,18.850000381469727,,
752040,,0.8762778043746948,-9.864110946655273,-1.5705963373184204,-0.12823913991451263,1.7325586080551147,0.13356025516986847,11.850000381469727,-10.800000190734863,51.29999923706055,24.4504451751709,,,,,,,23.5546875,23.17609977722168,68697,8.450838088989258,174982,,,0.0,0.0,0.0,,,,,,,14.859375,14.279999732971191,18.829999923706055,,
752937,24.329635620117188,-0.5937620401382446,-9.873687744140625,-1.1013327836990356,-0.03352309390902519,2.325331926345825,-0.14792729914188385,-15.149999618530273,-10.5,77.69999694824219,24.785903930664062,2026,3,28,9,13,12,23.5546875,23.148693084716797,68648,8.436043739318848,175162,0.0,0.0,0.0,0.0,0.0,,,,,,,14.859375,14.289999961853027,18.8799991607666,,
753836,,-0.12449848651885986,-10.141838073730469,-0.1388636976480484,0.026605628430843353,2.1529273986816406,-0.14420251548290253,23.700000762939453,-9.600000381469727,100.80000305175781,24.785903930664062,,,,,,,23.484375,23.12758445739746,68595,8.430793762207031,175342,,,0.0,0.0,0.0,,,,,,,14.703125,14.3100004196167,18.950000762939453,,
754733,24.329635620117188,0.4692635238170624,-9.86889934539795,0.507570743560791,-0.08939491212368011,1.3478411436080933,0.006385351065546274,33.900001525878906,-9.300000190734863,62.54999923706055,24.881750106811523,2026,3,28,9,13,14,23.4296875,23.107107162475586,68544,8.425559043884277,176795,0.0,0.0,0.0,0.0,0.0,,,,,,,14.6953125,14.170000076293945,18.8700008392334,,
755632,,0.19632454216480255,-9.074024200439453,-1.359906554222107,0.04363323003053665,0.6475810408592224,-0.01489915233105421,18.0,-9.149999618530273,47.54999923706055,24.594213485717773,,,,,,,23.4296875,23.078125,68492,8.42947006225586,176795,,,0.0,0.0,0.0,,,,,,,14.5078125,14.130000114440918,18.920000076293945,,
756529,23.861492156982422,0.8379706144332886,-9.107542991638184,-0.31124621629714966,-0.012238589115440845,0.6560948491096497,0.09578026086091995,2.25,-8.550000190734863,49.20000076293945,24.4504451751709,2026,3,28,9,13,16,23.4140625,23.049142837524414,68442,8.414642333984375,177162,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,14.4765625,13.979999542236328,18.93000030517578,,
757429,,-0.17717093229293823,-10.213664054870605,-0.4357447028160095,0.04310112074017525,1.0636930465698242,0.010642251931130886,-12.600000381469727,-7.349999904632568,64.05000305175781,24.594213485717773,,,,,,,23.4140625,23.0217342376709,68393,8.40922737121582,177901,,,0.0,0.0,0.0,,,,,,,14.421875,14.029999732971191,18.950000762939453,,
758326,23.861492156982422,0.7852981686592102,-10.137049674987793,0.2298433631658554,-0.09258759021759033,0.570956826210022,0.10003716498613358,-11.550000190734863,-12.75,83.8499984741211,24.690059661865234,2026,3,28,9,13,17,23.390625,22.991806030273438,68346,8.408429145812988,177901,1.1135857105255127,0.3808463215827942,0.0,0.0,0.0,,,,,,,14.3984375,13.960000038146973,19.040000915527344,,
759225,,0.11013327538967133,-10.189722061157227,-0.28730419278144836,0.010642251931130886,-0.39482754468917847,0.037247881293296814,-9.300000190734863,-15.0,83.55000305175781,24.594213485717773,,,,,,,23.359375,22.96345329284668,68299,8.402989387512207,178646,,,0.0,0.0,0.0,,,,,,,14.3984375,13.9399995803833,19.030000686645508,,
760122,23.861492156982422,-0.5219359993934631,-10.113107681274414,-0.09576806426048279,0.10695462673902512,-1.0078212022781372,0.021816615015268326,-7.800000190734863,-13.050000190734863,70.80000305175781,24.4504451751709,2026,3,28,9,13,19,23.3203125,22.939510345458984,68251,8.397669792175293,178459,0.0,0.0,0.0,0.0,0.0,,,,,,,14.390625,13.949999809265137,19.040000915527344,,
761021,,-0.933738648891449,-10.323798179626465,-0.3064578175544739,0.010642251931130886,-0.6438562273979187,-0.061725057661533356,0.6000000238418579,-15.899999618530273,59.54999923706055,24.4504451751709,,,,,,,23.296875,22.922183990478516,68203,8.397209167480469,177346,,,0.0,0.0,0.0,,,,,,,14.421875,13.90999984741211,19.059999465942383,,
761918,23.861492156982422,0.3974374830722809,-9.983820915222168,0.8331822156906128,-0.10216561704874039,0.15963377058506012,-0.12664279341697693,0.44999998807907104,-13.050000190734863,57.150001525878906,24.4504451751709,2026,3,28,9,13,21,23.296875,22.90926742553711,68154,8.406227111816406,176066,0.0,0.0,0.0,0.0,0.0,,,,,,,14.3828125,13.789999961853027,19.049999237060547,,
762818,,-0.5937620401382446,-10.213664054870605,1.0199298858642578,-0.06332139670848846,0.8689398765563965,-0.11759687960147858,-7.5,-12.75,62.25,24.4504451751709,,,,,,,23.296875,22.8925724029541,68103,8.3964204788208,176430,,,0.0,0.0,0.0,,,,,,,14.328125,13.65999984741211,19.049999237060547,,
763715,23.861492156982422,1.37906014919281,-10.18493366241455,0.12928688526153564,-0.06119294464588165,0.840205729007721,-0.09897294640541077,-13.649999618530273,-11.550000190734863,82.3499984741211,24.354598999023438,2026,3,28,9,13,23,23.265625,22.874614715576172,68053,8.395941734313965,176978,0.0,0.0,0.0,0.0,0.0,,,,,,,14.2421875,13.670000076293945,19.079999923706055,,
764614,,0.7182605266571045,-9.313444137573242,0.8810662031173706,-0.277762770652771,0.5917091965675354,-0.026605628430843353,-7.5,-10.050000190734863,94.6500015258789,24.594213485717773,,,,,,,23.21875,22.850988388061523,68002,8.399993896484375,176612,,,0.0,0.0,0.0,,,,,,,14.2421875,13.670000076293945,19.229999542236328,,
765511,23.861492156982422,0.5027823448181152,-9.90241813659668,-1.4460978507995605,-0.11280786246061325,-0.019688164815306664,0.04150478169322014,-3.75,-11.550000190734863,94.3499984741211,24.16290855407715,2026,3,28,9,13,25,23.1796875,22.82988166809082,67949,8.390071868896484,175884,1.6694490909576416,0.5709515810012817,0.0,0.0,0.0,,,,,,,14.140625,13.600000381469727,19.260000228881836,,
766410,,-0.751779317855835,-9.452308654785156,-1.6280571222305298,-0.054807595908641815,0.25488191843032837,-0.06757830083370209,-2.8499999046325684,-11.399999618530273,93.44999694824219,24.258752822875977,,,,,,,23.1484375,22.805938720703125,67897,8.39411449432373,176978,,,0.0,0.0,0.0,,,,,,,14.0625,13.579999923706055,19.280000686645508,,
767307,23.861492156982422,-0.028730420395731926,-9.682151794433594,-2.3558945655822754,0.09311969578266144,0.6523699760437012,-0.10855096578598022,5.400000095367432,-10.649999618530273,101.4000015258789,24.01913833618164,2026,3,28,9,13,26,23.1328125,22.78073501586914,67845,8.393444061279297,177531,0.0,0.0,0.0,0.0,0.0,,,,,,,13.9921875,13.489999771118164,19.3700008392334,,
768207,,-1.580173134803772,-9.528923034667969,0.6416460275650024,-0.058532387018203735,0.8380773663520813,0.03352309390902519,19.049999237060547,-10.949999809265137,100.6500015258789,24.210830688476562,,,,,,,23.1015625,22.748918533325195,67793,8.383240699768066,178272,,,0.0,0.0,0.0,,,,,,,13.921875,13.5,19.3799991607666,,
769104,23.861492156982422,-1.1827356815338135,-9.801861763000488,0.8475474119186401,-0.08460589498281479,1.7958800792694092,-0.013302814215421677,35.54999923706055,-9.899999618530273,76.80000305175781,24.258752822875977,2026,3,28,9,13,28,23.1015625,22.71867561340332,67743,8.387115478515625,179208,0.0,0.0,0.0,0.0,0.0,,,,,,,13.9765625,13.510000228881836,19.3700008392334,,
770003,,-0.4692635238170624,-9.864110946655273,-0.7182605266571045,0.023945065215229988,1.7432008981704712,-0.009045913815498352,11.100000381469727,-9.300000190734863,48.150001525878906,24.258752822875977,,,,,,,23.078125,22.692527770996094,67692,8.386422157287598,178459,,,0.0,0.0,0.0,,,,,,,13.921875,13.470000267028809,19.360000610351562,,
770900,23.393346786499023,-1.3311761617660522,-9.734824180603027,-0.31124621629714966,-0.00691746361553669,1.2669601440429688,0.1915605217218399,-14.850000381469727,-10.5,66.9000015258789,24.4504451751709,2026,3,28,9,13,30,23.0234375,22.662914276123047,67643,8.385636329650879,178833,0.0,0.0,0.0,0.0,0.0,,,,,,,13.921875,13.4399995803833,19.3700008392334,,
771799,,1.192312479019165,-10.319009780883789,1.2737152576446533,-0.01915605366230011,0.41185513138771057,0.10961519181728363,-7.349999904632568,-14.100000381469727,87.30000305175781,24.067062377929688,,,,,,,23.0078125,22.630781173706055,67593,8.384781837463379,180154,,,0.0,0.0,0.0,,,,,,,13.8515625,13.420000076293945,19.43000030517578,,
772696,23.861492156982422,1.699883222579956,-9.57201862335205,-0.2777273952960968,0.051082808524370193,-0.7417649030685425,0.07343153655529022,-6.0,-13.5,82.3499984741211,24.16290855407715,2026,3,28,9,13,32,22.9921875,22.600540161132812,67543,8.383980751037598,180345,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,13.828125,13.399999618530273,19.34000015258789,,
773596,,-1.723825216293335,-10.299856185913086,-1.015141487121582,0.044165343046188354,-0.3134143054485321,-0.0862022414803505,-6.0,-14.25,73.80000305175781,24.16290855407715,,,,,,,22.9453125,22.577857971191406,67492,8.383378982543945,179964,,,0.0,0.0,0.0,,,,,,,13.78125,13.399999618530273,19.3700008392334,,
774493,23.861492156982422,-1.048660397529602,-9.706093788146973,-0.33039984107017517,0.009578026831150055,0.8088111281394958,0.034055206924676895,-8.25,-14.25,78.75,24.16290855407715,2026,3,28,9,13,34,22.9296875,22.56021499633789,67440,8.382909774780273,179775,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,13.8046875,13.369999885559082,19.329999923706055,,
775392,,0.12928688526153564,-10.108319282531738,0.5746083855628967,0.08247745037078857,1.2818591594696045,-0.09311969578266144,3.0,-14.699999809265137,95.69999694824219,24.01913833618164,,,,,,,22.8984375,22.535642623901367,67389,8.377583503723145,180345,,,0.0,0.0,0.0,,,,,,,13.6953125,13.380000114440918,19.389999389648438,,
776289,23.393346786499023,-1.292868971824646,-8.983044624328613,-0.49320554733276367,0.22242306172847748,1.3153822422027588,0.08567012846469879,25.649999618530273,-10.949999809265137,93.0,24.067062377929688,2026,3,28,9,13,35,22.8984375,22.5085506439209,67338,8.381542205810547,180918,1.1135857105255127,0.3808463215827942,0.0,0.0,0.0,,,,,,,13.6171875,13.220000267028809,19.350000381469727,,
777188,,1.0295066833496094,-8.978256225585938,-0.28730419278144836,-0.027137741446495056,1.397859811782837,-0.005853238515555859,31.5,-12.600000381469727,66.0,24.258752822875977,,,,,,,22.859375,22.4808292388916,67287,8.366783142089844,180918,,,0.0,0.0,0.0,,,,,,,13.6171875,13.039999961853027,19.309999465942383,,
778085,23.393346786499023,1.4748282432556152,-9.32302188873291,0.37828385829925537,0.13462448120117188,0.18251462280750275,-0.08833068609237671,20.700000762939453,-10.800000190734863,52.79999923706055,24.01913833618164,2026,3,28,9,13,37,22.8359375,22.449325561523438,67236,8.361276626586914,180727,0.0,0.0,0.0,0.0,0.0,,,,,,,13.359375,12.930000305175781,19.280000686645508,,
778984,,0.9672574996948242,-9.557653427124023,1.1300631761550903,0.11333998292684555,-0.34055206179618835,0.08354167640209198,25.5,-11.25,56.400001525878906,23.923294067382812,,,,,,,22.8046875,22.420658111572266,67185,8.360519409179688,181110,,,0.0,0.0,0.0,,,,,,,13.265625,12.920000076293945,19.299999237060547,,
779882,23.393346786499023,0.42616790533065796,-9.59596061706543,-1.0103530883789062,0.13568870723247528,-0.4735802114009857,0.054807595908641815,36.0,-9.449999809265137,66.75,24.16290855407715,2026,3,28,9,13,39,22.7890625,22.39797592163086,67135,8.33655834197998,181303,0.0,0.0,0.0,0.0,0.0,,,,,,,13.15625,12.859999656677246,19.299999237060547,,
780781,,-1.886630892753601,-9.75397777557373,-0.7996633648872375,0.15005575120449066,0.2442396879196167,-0.05321125686168671,40.04999923706055,-8.399999618530273,73.94999694824219,23.923294067382812,,,,,,,22.7421875,22.380964279174805,67084,8.331439018249512,181882,,,0.0,0.0,0.0,,,,,,,13.078125,12.90999984741211,19.360000610351562,,
781678,23.393346786499023,-1.292868971824646,-10.20887565612793,-0.5315127968788147,0.05427548289299011,0.5608466863632202,-0.02979830466210842,34.95000076293945,-8.399999618530273,64.19999694824219,23.82744789123535,2026,3,28,9,13,41,22.734375,22.36395263671875,67035,8.335661888122559,180727,0.0,0.0,0.0,0.0,0.0,,,,,,,13.0390625,12.90999984741211,19.34000015258789,,
782577,,-1.6089035272598267,-10.079588890075684,0.5602431893348694,0.047890130430459976,0.8125358819961548,-0.07183519750833511,23.25,-9.300000190734863,53.099998474121094,24.258752822875977,,,,,,,22.734375,22.345365524291992,66987,8.335172653198242,182466,,,0.0,0.0,0.0,,,,,,,13.125,12.869999885559082,19.299999237060547,,
783474,23.393346786499023,0.09576806426048279,-10.141838073730469,0.6272808313369751,0.06278928369283676,0.5454154014587402,-0.06066083535552025,5.699999809265137,-11.550000190734863,54.900001525878906,23.923294067382812,2026,3,28,9,13,43,22.7265625,22.321422576904297,66937,8.306524276733398,181882,0.0,0.0,0.0,0.0,0.0,,,,,,,13.125,12.720000267028809,19.350000381469727,,
784373,,1.2066776752471924,-10.156203269958496,-0.14365209639072418,0.10003716498613358,-0.5251951217651367,-0.1548447608947754,1.350000023841858,-12.600000381469727,57.0,23.875370025634766,,,,,,,22.7109375,22.29779624938965,66889,8.30123519897461,183249,,,0.0,0.0,0.0,,,,,,,13.125,12.630000114440918,19.290000915527344,,
785270,23.393346786499023,0.1628057211637497,-9.959878921508789,-0.023942016065120697,0.09152336418628693,-0.9817476868629456,-0.16548702120780945,11.850000381469727,-14.25,57.900001525878906,23.63575553894043,2026,3,28,9,13,44,22.671875,22.274484634399414,66840,8.291287422180176,183644,0.5567928552627563,0.1904231607913971,0.0,0.0,0.0,,,,,,,13.046875,12.449999809265137,19.329999923706055,,
