Millis,PicoTemp Temp (C),ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),BME688 Temp (C),BME688 Pressure,BME688 Rel Hum (%),BME688 Gas Resistance,Geiger CPS,Geiger Dose (uSv/hr),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),Analog ADC
289222,,0.9481038451194763,-0.12928688526153564,9.739612579345703,-0.0037247880827635527,0.0037247880827635527,-0.020220277830958366,-7.349999904632568,11.699999809265137,77.8499984741211,27.373737335205078,,,,,,,25.75,25.508935928344727,96895,17.390670776367188,158563,,,0.0,0.0,0.0,,,,,,,25.203125,25.329999923706055,22.8700008392334,,575
290120,30.4154052734375,0.8954314589500427,-0.16759411990642548,9.710882186889648,-0.002128450432792306,0.0005321126081980765,-0.01915605366230011,-9.300000190734863,10.800000190734863,79.5,27.18204689025879,2000,1,0,0,5,9,25.75,25.51114273071289,96895,17.375408172607422,157975,67.22222137451172,22.989999771118164,0.0,0.0,0.0,,,,,,,25.2109375,25.34000015258789,22.829999923706055,,576
291021,,0.9289502501487732,-0.15801730751991272,9.739612579345703,-0.0047890134155750275,0.004256900865584612,-0.02607351541519165,-9.449999809265137,11.699999809265137,78.5999984741211,27.038278579711914,,,,,,,25.75,25.513031005859375,96896,17.385759353637695,157975,,,0.0,0.0,0.0,,,,,,,25.203125,25.34000015258789,22.860000610351562,,572
291920,30.883548736572266,1.0103530883789062,-0.17238251864910126,9.710882186889648,0.0,-0.004256900865584612,-0.021284503862261772,-11.850000381469727,11.25,81.30000305175781,27.18204689025879,2000,1,0,0,5,11,25.75,25.51523780822754,96895,17.385875701904297,158415,75.04168701171875,25.664257049560547,0.0,0.0,0.0,,,,,,,25.203125,25.389999389648438,22.850000381469727,,576
292821,,1.015141487121582,-0.1628057211637497,9.725247383117676,-0.0005321126081980765,0.0037247880827635527,-0.018091827630996704,-11.550000190734863,12.300000190734863,79.5,26.89451026916504,,,,,,,25.75,25.517757415771484,96895,17.380884170532227,157684,,,0.0,0.0,0.0,,,,,,,25.2109375,25.360000610351562,22.829999923706055,,582
293719,30.883548736572266,0.9193734526634216,-0.09576806426048279,9.710882186889648,-0.004256900865584612,0.002128450432792306,-0.02288084104657173,-9.300000190734863,12.300000190734863,79.5,27.038278579711914,2000,1,0,0,5,13,25.7578125,25.519332885742188,96895,17.38096809387207,157684,70.55555725097656,24.130001068115234,0.0,0.0,0.0,,,,,,,25.203125,25.350000381469727,22.829999923706055,,576
294620,,0.933738648891449,-0.15322890877723694,9.715670585632324,-0.0026605629827827215,0.002128450432792306,-0.015431264415383339,-10.050000190734863,10.800000190734863,80.25,27.325815200805664,,,,,,,25.765625,25.52090835571289,96896,17.381053924560547,158122,,,0.0,0.0,0.0,,,,,,,25.2109375,25.329999923706055,22.770000457763672,,582
295519,30.883548736572266,1.0582371950149536,-0.11971008777618408,9.696516990661621,-0.003192675532773137,0.004256900865584612,-0.02766985446214676,-8.25,12.0,78.75,27.18204689025879,2000,1,0,0,5,15,25.7578125,25.521852493286133,96895,17.3913516998291,157684,63.33333206176758,21.65999984741211,0.0,0.0,0.0,,,,,,,25.2109375,25.350000381469727,22.760000228881836,,569
296420,,0.9672574996948242,-0.1628057211637497,9.696516990661621,0.0,0.0047890134155750275,-0.020220277830958366,-8.550000190734863,11.25,77.69999694824219,27.18204689025879,,,,,,,25.7578125,25.523113250732422,96895,17.406803131103516,157538,,,0.0,0.0,0.0,,,,,,,25.21875,25.350000381469727,22.709999084472656,,584
297319,30.883548736572266,0.9959878921508789,-0.1628057211637497,9.75397777557373,-0.0037247880827635527,-0.0005321126081980765,-0.025541404262185097,-9.75,10.050000190734863,79.19999694824219,26.846586227416992,2000,1,0,0,5,16,25.7578125,25.524688720703125,96895,17.437654495239258,156527,62.25680923461914,21.291828155517578,0.0,0.0,0.0,,,,,,,25.2109375,25.350000381469727,22.700000762939453,,578
298220,,0.9864110946655273,-0.15801730751991272,9.75397777557373,-0.007449576165527105,-0.0026605629827827215,-0.019688164815306664,-12.300000190734863,10.5,79.5,27.517507553100586,,,,,,,25.7578125,25.52720832824707,96896,17.48908233642578,156670,,,0.0,0.0,0.0,,,,,,,25.2109375,25.34000015258789,22.719999313354492,,584
299118,30.883548736572266,0.9672574996948242,-0.10534487664699554,9.66299819946289,-0.006385351065546274,0.010642251931130886,-0.015963377431035042,-10.949999809265137,11.699999809265137,81.44999694824219,27.373737335205078,2000,1,0,0,5,18,25.7578125,25.529098510742188,96896,17.550769805908203,157538,76.11111450195312,26.030000686645508,0.0,0.0,0.0,,,,,,,25.21875,25.3700008392334,22.739999771118164,,575
300019,,0.9768342971801758,-0.19153612852096558,9.691728591918945,-0.004256900865584612,0.0037247880827635527,-0.017559714615345,-12.0,11.699999809265137,80.0999984741211,27.229969024658203,,,,,,,25.765625,25.530988693237305,96896,17.576541900634766,157248,,,0.0,0.0,0.0,,,,,,,25.21875,25.309999465942383,22.790000915527344,,573
300918,30.883548736572266,0.9768342971801758,-0.1628057211637497,9.701305389404297,-0.0026605629827827215,0.007981688715517521,-0.01915605366230011,-9.449999809265137,10.949999809265137,78.9000015258789,27.229969024658203,2000,1,0,0,5,20,25.765625,25.531620025634766,96895,17.597116470336914,157684,70.59477233886719,24.14341163635254,0.0,0.0,0.0,,,,,,,25.21875,25.350000381469727,22.829999923706055,,568
301819,,0.9624691009521484,-0.10534487664699554,9.720458984375,-0.0005321126081980765,0.004256900865584612,-0.023412954062223434,-9.0,12.75,79.19999694824219,27.373737335205078,,,,,,,25.765625,25.532878875732422,96895,17.5920467376709,156670,,,0.0,0.0,0.0,,,,,,,25.21875,25.350000381469727,22.860000610351562,,580
302717,30.883548736572266,0.9864110946655273,-0.11971008777618408,9.677363395690918,-0.001064225216396153,0.0047890134155750275,-0.021284503862261772,-8.25,11.25,77.4000015258789,26.846586227416992,2000,1,0,0,5,22,25.765625,25.532878875732422,96895,17.60745620727539,158415,70.0,23.940000534057617,0.0,0.0,0.0,,,,,,,25.21875,25.350000381469727,22.959999084472656,,575
303618,,0.9959878921508789,-0.10534487664699554,9.763554573059082,-0.0026605629827827215,0.005853238515555859,-0.020220277830958366,-8.399999618530273,10.199999809265137,78.5999984741211,27.229969024658203,,,,,,,25.765625,25.53350830078125,96896,17.62289810180664,156814,,,0.0,0.0,0.0,,,,,,,25.21875,25.350000381469727,22.989999771118164,,579
304517,30.4154052734375,0.9911994934082031,-0.20111294090747833,9.696516990661621,-0.006385351065546274,-0.002128450432792306,-0.021284503862261772,-10.800000190734863,12.300000190734863,80.25,27.229969024658203,2000,1,0,0,5,24,25.765625,25.532878875732422,96895,17.612590789794922,159303,70.03890991210938,23.95330810546875,0.0,0.0,0.0,,,,,,,25.21875,25.3700008392334,23.010000228881836,,572
305418,,0.9959878921508789,-0.19632454216480255,9.691728591918945,-0.0037247880827635527,0.001064225216396153,-0.021816615015268326,-12.300000190734863,11.550000190734863,80.55000305175781,26.798664093017578,,,,,,,25.7578125,25.532878875732422,96895,17.60745620727539,158268,,,0.0,0.0,0.0,,,,,,,25.2265625,25.350000381469727,22.940000534057617,,575
306317,30.883548736572266,0.9959878921508789,-0.17717093229293823,9.75397777557373,-0.002128450432792306,0.0026605629827827215,-0.021284503862261772,-13.050000190734863,10.5,81.30000305175781,26.9903564453125,2000,1,0,0,5,25,25.7578125,25.534454345703125,96895,17.602399826049805,158268,65.0361328125,22.24235725402832,0.0,0.0,0.0,,,,,,,25.21875,25.360000610351562,22.93000030517578,,570
307217,,0.9864110946655273,-0.12928688526153564,9.758766174316406,-0.0037247880827635527,0.006385351065546274,-0.017027603462338448,-12.300000190734863,10.5,79.19999694824219,27.373737335205078,,,,,,,25.765625,25.535715103149414,96896,17.58193016052246,157248,,,0.0,0.0,0.0,,,,,,,25.21875,25.360000610351562,22.940000534057617,,583
308116,30.883548736572266,0.9720458984375,-0.20111294090747833,9.744400978088379,-0.001064225216396153,0.002128450432792306,-0.01489915233105421,-12.0,11.699999809265137,80.4000015258789,27.517507553100586,2000,1,0,0,5,27,25.765625,25.537288665771484,96896,17.576881408691406,159303,86.11111450195312,29.450000762939453,0.0,0.0,0.0,,,,,,,25.21875,25.3799991607666,22.860000610351562,,568
309017,,0.9768342971801758,-0.1149216815829277,9.677363395690918,-0.006385351065546274,0.004256900865584612,-0.017027603462338448,-8.699999809265137,11.699999809265137,78.5999984741211,27.421661376953125,,,,,,,25.7578125,25.537919998168945,96895,17.55637550354004,158710,,,0.0,0.0,0.0,,,,,,,25.21875,25.3700008392334,22.81999969482422,,584
309916,30.883548736572266,1.0199298858642578,-0.14365209639072418,9.730035781860352,-0.003192675532773137,0.003192675532773137,-0.02234872803092003,-9.149999618530273,11.399999618530273,77.8499984741211,27.18204689025879,2000,1,0,0,5,29,25.765625,25.539180755615234,96896,17.54617691040039,159601,59.47748565673828,20.34130096435547,0.0,0.0,0.0,,,,,,,25.2265625,25.389999389648438,22.829999923706055,,566
310817,,1.0007762908935547,-0.1388636976480484,9.763554573059082,-0.005853238515555859,0.0,-0.023945065215229988,-7.800000190734863,10.800000190734863,77.4000015258789,27.038278579711914,,,,,,,25.765625,25.54107093811035,96896,17.5411434173584,159006,,,0.0,0.0,0.0,,,,,,,25.2265625,25.350000381469727,22.809999465942383,,588
311715,30.883548736572266,0.9576807022094727,-0.12928688526153564,9.706093788146973,0.001064225216396153,0.001064225216396153,-0.02288084104657173,-9.0,11.550000190734863,79.5,27.086200714111328,2000,1,0,0,5,31,25.7734375,25.542329788208008,96895,17.52581214904785,159006,65.55555725097656,22.420000076293945,0.0,0.0,0.0,,,,,,,25.2265625,25.360000610351562,22.809999465942383,,576
312616,,0.9816226959228516,-0.14365209639072418,9.68694019317627,-0.007449576165527105,0.0026605629827827215,-0.023945065215229988,-10.350000381469727,11.550000190734863,80.55000305175781,27.373737335205078,,,,,,,25.7734375,25.542959213256836,96895,17.515581130981445,159006,,,0.0,0.0,0.0,,,,,,,25.21875,25.350000381469727,22.799999237060547,,574
313515,30.883548736572266,1.0630255937576294,-0.14844051003456116,9.720458984375,-0.003192675532773137,0.012770702131092548,-0.02447717823088169,-11.399999618530273,10.199999809265137,80.8499984741211,27.229969024658203,2000,1,0,0,5,33,25.7734375,25.54390525817871,96895,17.510499954223633,158710,76.1534194946289,26.044469833374023,0.0,0.0,0.0,,,,,,,25.21875,25.34000015258789,22.719999313354492,,570
314416,,0.9576807022094727,-0.1149216815829277,9.763554573059082,0.0005321126081980765,0.0037247880827635527,-0.020220277830958366,-10.050000190734863,10.5,80.55000305175781,27.038278579711914,,,,,,,25.7734375,25.543590545654297,96894,17.48995590209961,158710,,,0.0,0.0,0.0,,,,,,,25.21875,25.360000610351562,22.6299991607666,,580
315314,30.883548736572266,0.9576807022094727,-0.15322890877723694,9.682151794433594,-0.002128450432792306,0.0026605629827827215,-0.018091827630996704,-7.650000095367432,10.949999809265137,78.9000015258789,27.086200714111328,2000,1,0,0,5,34,25.7734375,25.542644500732422,96895,17.48477554321289,157829,70.0,23.940000534057617,0.0,0.0,0.0,,,,,,,25.21875,25.360000610351562,22.540000915527344,,572
316215,,0.9672574996948242,-0.12449848651885986,9.701305389404297,0.001064225216396153,0.0,-0.02234872803092003,-7.5,11.550000190734863,76.6500015258789,27.18204689025879,,,,,,,25.7734375,25.542329788208008,96895,17.4488468170166,160350,,,0.0,0.0,0.0,,,,,,,25.21875,25.350000381469727,22.510000228881836,,587
317114,30.883548736572266,1.0055646896362305,-0.17238251864910126,9.715670585632324,0.0,0.004256900865584612,-0.02288084104657173,-8.550000190734863,11.550000190734863,77.69999694824219,27.229969024658203,2000,1,0,0,5,36,25.7734375,25.542015075683594,96895,17.423187255859375,159750,75.55555725097656,25.84000015258789,0.0,0.0,0.0,,,,,,,25.21875,25.350000381469727,22.469999313354492,,577
318015,,0.9768342971801758,-0.16759411990642548,9.768342971801758,-0.0005321126081980765,0.0026605629827827215,-0.020220277830958366,-6.75,12.300000190734863,78.0,27.325815200805664,,,,,,,25.7734375,25.54170036315918,96895,17.39240837097168,159451,,,0.0,0.0,0.0,,,,,,,25.21875,25.360000610351562,22.440000534057617,,575
318914,30.883548736572266,1.0295066833496094,-0.12928688526153564,9.667786598205566,-0.005853238515555859,-0.001064225216396153,-0.02234872803092003,-11.550000190734863,11.550000190734863,79.5,27.18204689025879,2000,1,0,0,5,38,25.78125,25.541385650634766,96894,17.366762161254883,160804,68.3713150024414,23.38298988342285,0.0,0.0,0.0,,,,,,,25.21875,25.34000015258789,22.43000030517578,,577
319815,,0.9624691009521484,-0.11971008777618408,9.68694019317627,-0.002128450432792306,0.004256900865584612,-0.020220277830958366,-13.050000190734863,10.5,80.55000305175781,27.373737335205078,,,,,,,25.78125,25.542015075683594,96895,17.336042404174805,160501,,,0.0,0.0,0.0,,,,,,,25.2109375,25.34000015258789,22.3799991607666,,579
320713,30.883548736572266,0.9241618514060974,-0.11013327538967133,9.725247383117676,-0.001064225216396153,0.004256900865584612,-0.01915605366230011,-12.449999809265137,11.699999809265137,80.8499984741211,27.229969024658203,2000,1,0,0,5,40,25.78125,25.54107093811035,96894,17.300128936767578,160804,63.88888931274414,21.850000381469727,0.0,0.0,0.0,,,,,,,25.2109375,25.350000381469727,22.3799991607666,,576
321614,,0.9959878921508789,-0.14844051003456116,9.658209800720215,-0.001064225216396153,0.0026605629827827215,-0.02075239084661007,-10.649999618530273,11.399999618530273,78.5999984741211,27.229969024658203,,,,,,,25.78125,25.540754318237305,96895,17.279626846313477,161259,,,0.0,0.0,0.0,,,,,,,25.2109375,25.34000015258789,22.3700008392334,,576
322513,30.883548736572266,0.9816226959228516,-0.19632454216480255,9.734824180603027,-0.0015963377663865685,0.005321125965565443,-0.018623940646648407,-9.0,10.5,78.75,27.373737335205078,2000,1,0,0,5,42,25.78125,25.54170036315918,96895,17.264312744140625,160350,56.69816589355469,19.390771865844727,0.0,0.0,0.0,,,,,,,25.2109375,25.329999923706055,22.360000610351562,,565
323414,,0.9959878921508789,-0.181959331035614,9.725247383117676,-0.0037247880827635527,0.002128450432792306,-0.020220277830958366,-7.949999809265137,10.949999809265137,78.9000015258789,27.229969024658203,,,,,,,25.78125,25.54170036315918,96895,17.24382972717285,160350,,,0.0,0.0,0.0,,,,,,,25.203125,25.329999923706055,22.34000015258789,,583
324312,30.883548736572266,0.9097966551780701,-0.1867477297782898,9.725247383117676,-0.005321125965565443,0.001064225216396153,-0.021816615015268326,-11.100000381469727,10.050000190734863,80.25,27.373737335205078,2000,1,0,0,5,43,25.78125,25.539810180664062,96895,17.223249435424805,159900,68.88888549804688,23.559999465942383,0.0,0.0,0.0,,,,,,,25.203125,25.34000015258789,22.350000381469727,,571
325213,,1.0199298858642578,-0.15801730751991272,9.734824180603027,-0.0005321126081980765,0.0026605629827827215,-0.02075239084661007,-9.899999618530273,11.399999618530273,78.9000015258789,27.373737335205078,,,,,,,25.78125,25.539493560791016,96895,17.223234176635742,161412,,,0.0,0.0,0.0,,,,,,,25.203125,25.31999969482422,22.34000015258789,,583
326112,30.4154052734375,0.9528923034667969,-0.1628057211637497,9.744400978088379,-0.0037247880827635527,0.0026605629827827215,-0.021816615015268326,-9.300000190734863,10.800000190734863,79.5,27.229969024658203,2000,1,0,0,5,45,25.78125,25.539493560791016,96896,17.192522048950195,160200,61.66666793823242,21.09000015258789,0.0,0.0,0.0,,,,,,,25.1953125,25.3700008392334,22.350000381469727,,566
327013,,0.9576807022094727,-0.12928688526153564,9.696516990661621,-0.005853238515555859,0.0037247880827635527,-0.023945065215229988,-13.050000190734863,10.800000190734863,80.55000305175781,27.229969024658203,,,,,,,25.78125,25.54043960571289,96895,17.18745231628418,161107,,,0.0,0.0,0.0,,,,,,,25.1953125,25.329999923706055,22.34000015258789,,575
327912,30.883548736572266,0.9816226959228516,-0.272938996553421,9.90241813659668,-0.007981688715517521,0.0005321126081980765,-0.018091827630996704,-12.449999809265137,10.199999809265137,81.1500015258789,27.373737335205078,2000,1,0,0,5,47,25.7890625,25.541385650634766,96895,17.177268981933594,161259,61.14508056640625,20.911617279052734,0.0,0.0,0.0,,,,,,,25.1953125,25.350000381469727,22.360000610351562,,570
328813,,0.9959878921508789,-0.15322890877723694,9.720458984375,-0.002128450432792306,-0.0015963377663865685,-0.020220277830958366,-9.899999618530273,11.399999618530273,78.5999984741211,27.325815200805664,,,,,,,25.78125,25.544536590576172,96895,17.17231559753418,161412,,,0.0,0.0,0.0,,,,,,,25.203125,25.34000015258789,22.329999923706055,,579
329711,30.883548736572266,0.9576807022094727,-0.16759411990642548,9.710882186889648,-0.005853238515555859,-0.001064225216396153,-0.027137741446495056,-7.800000190734863,12.300000190734863,78.75,27.325815200805664,2000,1,0,0,5,49,25.7890625,25.547054290771484,96895,17.16733169555664,159900,72.22222137451172,24.69999885559082,0.0,0.0,0.0,,,,,,,25.1953125,25.350000381469727,22.329999923706055,,569
330612,,0.9959878921508789,-0.05746084079146385,9.77791976928711,-0.0047890134155750275,0.0026605629827827215,-0.020220277830958366,-9.149999618530273,10.949999809265137,79.3499984741211,27.229969024658203,,,,,,,25.796875,25.54989242553711,96895,17.167482376098633,162798,,,0.0,0.0,0.0,,,,,,,25.1953125,25.299999237060547,22.31999969482422,,581
331511,30.883548736572266,1.0199298858642578,-0.13407529890537262,9.725247383117676,-0.004256900865584612,0.002128450432792306,-0.016495490446686745,-6.900000095367432,9.899999618530273,77.0999984741211,27.229969024658203,2000,1,0,0,5,51,25.796875,25.552410125732422,96895,17.152263641357422,161871,70.0,23.940000534057617,0.0,0.0,0.0,,,,,,,25.203125,25.350000381469727,22.309999465942383,,566
332412,,1.0199298858642578,-0.14844051003456116,9.773131370544434,-0.005853238515555859,0.0047890134155750275,-0.020220277830958366,-8.399999618530273,11.399999618530273,77.0999984741211,27.373737335205078,,,,,,,25.796875,25.55367088317871,96895,17.152328491210938,162179,,,0.0,0.0,0.0,,,,,,,25.203125,25.34000015258789,22.309999465942383,,587
333311,30.883548736572266,0.9481038451194763,-0.16759411990642548,9.730035781860352,-0.0037247880827635527,0.00691746361553669,-0.02075239084661007,-9.149999618530273,11.399999618530273,79.3499984741211,27.421661376953125,2000,1,0,0,5,52,25.796875,25.554302215576172,96895,17.131898880004883,161412,68.3713150024414,23.38298988342285,0.0,0.0,0.0,,,,,,,25.203125,25.329999923706055,22.299999237060547,,576
334212,,0.9911994934082031,-0.16759411990642548,9.725247383117676,-0.0037247880827635527,0.0047890134155750275,-0.025009291246533394,-11.550000190734863,9.300000190734863,80.25,27.18204689025879,,,,,,,25.796875,25.555561065673828,96895,17.13196563720703,161871,,,0.0,0.0,0.0,,,,,,,25.203125,25.360000610351562,22.329999923706055,,583
335110,30.883548736572266,1.015141487121582,-0.1388636976480484,9.710882186889648,0.0,0.001064225216396153,-0.021816615015268326,-12.300000190734863,12.0,79.19999694824219,27.325815200805664,2000,1,0,0,5,54,25.796875,25.55619239807129,96895,17.126882553100586,161412,73.88888549804688,25.26999855041504,0.0,0.0,0.0,,,,,,,25.203125,25.34000015258789,22.290000915527344,,570
336011,,1.0342950820922852,-0.17238251864910126,9.734824180603027,-0.007449576165527105,0.003192675532773137,-0.02447717823088169,-10.649999618530273,12.149999618530273,78.30000305175781,27.229969024658203,,,,,,,25.796875,25.555875778198242,96895,17.10129165649414,161718,,,0.0,0.0,0.0,,,,,,,25.203125,25.34000015258789,22.309999465942383,,579
336910,30.883548736572266,0.9720458984375,-0.16759411990642548,9.68694019317627,-0.004256900865584612,0.005853238515555859,-0.018623940646648407,-7.949999809265137,12.149999618530273,77.0999984741211,27.086200714111328,2000,1,0,0,5,56,25.796875,25.555561065673828,96895,17.121734619140625,160955,62.25680923461914,21.291828155517578,0.0,0.0,0.0,,,,,,,25.203125,25.31999969482422,22.299999237060547,,567
337811,,0.9768342971801758,-0.12449848651885986,9.720458984375,-0.0015963377663865685,0.005321125965565443,-0.02288084104657173,-7.349999904632568,10.649999618530273,78.9000015258789,27.325815200805664,,,,,,,25.796875,25.555875778198242,96896,17.142210006713867,161107,,,0.0,0.0,0.0,,,,,,,25.203125,25.350000381469727,22.34000015258789,,587
338710,30.883548736572266,0.9528923034667969,-0.1867477297782898,9.66299819946289,-0.003192675532773137,-0.0026605629827827215,-0.021816615015268326,-9.899999618530273,11.399999618530273,79.6500015258789,27.517507553100586,2000,1,0,0,5,58,25.7890625,25.555875778198242,96896,17.152442932128906,160955,75.55555725097656,25.84000015258789,0.0,0.0,0.0,,,,,,,25.1953125,25.309999465942383,22.31999969482422,,570
339610,,0.9481038451194763,-0.181959331035614,9.725247383117676,-0.005853238515555859,0.005321125965565443,-0.014367039315402508,-9.0,11.25,78.75,27.086200714111328,,,,,,,25.7890625,25.555561065673828,96896,17.152427673339844,161259,,,0.0,0.0,0.0,,,,,,,25.1875,25.329999923706055,22.3799991607666,,578
340509,30.4154052734375,0.9911994934082031,-0.12449848651885986,9.792284965515137,-0.0026605629827827215,0.0005321126081980765,-0.01489915233105421,-11.100000381469727,11.550000190734863,79.19999694824219,27.038278579711914,2000,1,0,0,6,0,25.7890625,25.556821823120117,96896,17.157608032226562,160501,74.44444274902344,25.459999084472656,0.0,0.0,0.0,,,,,,,25.1875,25.329999923706055,22.389999389648438,,570
341410,,0.9768342971801758,-0.14365209639072418,9.691728591918945,0.0,0.0037247880827635527,-0.02075239084661007,-10.649999618530273,10.649999618530273,80.0999984741211,27.373737335205078,,,,,,,25.796875,25.55965805053711,96896,17.16287612915039,162798,,,0.0,0.0,0.0,,,,,,,25.1953125,25.329999923706055,22.399999618530273,,588
342309,30.883548736572266,0.9816226959228516,-0.22505496442317963,9.658209800720215,-0.003192675532773137,0.005853238515555859,-0.02234872803092003,-12.300000190734863,11.550000190734863,80.55000305175781,27.421661376953125,2000,1,0,0,6,1,25.7890625,25.56123161315918,96897,17.157840728759766,162642,68.3713150024414,23.38298988342285,0.0,0.0,0.0,,,,,,,25.1953125,25.34000015258789,22.420000076293945,,576
343210,,0.9768342971801758,-0.11013327538967133,9.677363395690918,-0.0015963377663865685,0.004256900865584612,-0.01915605366230011,-9.899999618530273,12.149999618530273,80.0999984741211,27.421661376953125,,,,,,,25.7890625,25.56123161315918,96896,17.157840728759766,162488,,,0.0,0.0,0.0,,,,,,,25.1953125,25.31999969482422,22.440000534057617,,573
344108,30.4154052734375,1.0007762908935547,-0.1628057211637497,9.734824180603027,-0.002128450432792306,0.0026605629827827215,-0.02447717823088169,-9.300000190734863,10.800000190734863,78.75,27.325815200805664,2000,1,0,0,6,3,25.7890625,25.562177658081055,96896,17.163007736206055,161718,71.11111450195312,24.32000160217285,0.0,0.0,0.0,,,,,,,25.1875,25.290000915527344,22.440000534057617,,579
345009,,1.015141487121582,-0.14844051003456116,9.710882186889648,-0.0015963377663865685,0.0037247880827635527,-0.021816615015268326,-9.75,11.25,79.80000305175781,27.18204689025879,,,,,,,25.7890625,25.562808990478516,96896,17.168155670166016,162179,,,0.0,0.0,0.0,,,,,,,25.1875,25.34000015258789,22.43000030517578,,585
345908,30.4154052734375,0.9050082564353943,-0.10534487664699554,9.706093788146973,-0.006385351065546274,0.0026605629827827215,-0.02075239084661007,-7.800000190734863,11.550000190734863,78.0,27.18204689025879,2000,1,0,0,6,5,25.7890625,25.561548233032227,96896,17.168092727661133,160955,66.70372772216797,22.81267547607422,0.0,0.0,0.0,,,,,,,25.1875,25.31999969482422,22.450000762939453,,567
346809,,0.9816226959228516,-0.1388636976480484,9.710882186889648,-0.0047890134155750275,0.004256900865584612,-0.021284503862261772,-9.449999809265137,12.600000381469727,78.30000305175781,27.229969024658203,,,,,,,25.796875,25.562808990478516,96897,17.157922744750977,162488,,,0.0,0.0,0.0,,,,,,,25.1875,25.329999923706055,22.459999084472656,,587
347707,30.883548736572266,0.9959878921508789,-0.1149216815829277,9.75397777557373,-0.002128450432792306,0.0005321126081980765,-0.023945065215229988,-10.050000190734863,10.5,79.80000305175781,27.373737335205078,2000,1,0,0,6,7,25.796875,25.563438415527344,96896,17.157958984375,163109,67.77777862548828,23.18000030517578,0.0,0.0,0.0,,,,,,,25.1953125,25.34000015258789,22.469999313354492,,569
348608,,1.0007762908935547,-0.1388636976480484,9.734824180603027,0.0,0.0005321126081980765,-0.02075239084661007,-12.300000190734863,9.300000190734863,79.80000305175781,27.086200714111328,,,,,,,25.796875,25.564382553100586,96896,17.152889251708984,162488,,,0.0,0.0,0.0,,,,,,,25.1875,25.329999923706055,22.469999313354492,,580
349507,30.883548736572266,0.9672574996948242,-0.15801730751991272,9.725247383117676,-0.0005321126081980765,0.003192675532773137,-0.01489915233105421,-11.850000381469727,11.25,79.80000305175781,27.373737335205078,2000,1,0,0,6,9,25.796875,25.565326690673828,96895,17.152938842773438,162488,60.55555725097656,20.71000099182129,0.0,0.0,0.0,,,,,,,25.1875,25.31999969482422,22.479999542236328,,566
350408,,1.0007762908935547,-0.1388636976480484,9.696516990661621,-0.001064225216396153,-0.001064225216396153,-0.017027603462338448,-12.449999809265137,12.600000381469727,78.9000015258789,27.038278579711914,,,,,,,25.796875,25.566587448120117,96895,17.163238525390625,162179,,,0.0,0.0,0.0,,,,,,,25.1875,25.290000915527344,22.459999084472656,,583
351307,30.883548736572266,0.9672574996948242,-0.17238251864910126,9.701305389404297,-0.005321125965565443,0.0037247880827635527,-0.021816615015268326,-8.699999809265137,11.699999809265137,78.5999984741211,27.613351821899414,2000,1,0,0,6,10,25.796875,25.564697265625,96895,17.158023834228516,161718,73.37409973144531,25.093942642211914,0.0,0.0,0.0,,,,,,,25.1953125,25.299999237060547,22.479999542236328,,577
352208,,0.9959878921508789,-0.1388636976480484,9.706093788146973,-0.005321125965565443,0.003192675532773137,-0.02288084104657173,-8.550000190734863,12.0,76.94999694824219,27.373737335205078,,,,,,,25.796875,25.564067840576172,96896,17.15287208557129,164049,,,0.0,0.0,0.0,,,,,,,25.1875,25.31999969482422,22.469999313354492,,577
353106,30.883548736572266,0.9768342971801758,-0.14844051003456116,9.749189376831055,0.001064225216396153,0.0037247880827635527,-0.019688164815306664,-7.800000190734863,12.0,79.19999694824219,27.229969024658203,2000,1,0,0,6,12,25.796875,25.564382553100586,96895,17.158004760742188,162025,70.55555725097656,24.130001068115234,0.0,0.0,0.0,,,,,,,25.1875,25.290000915527344,22.469999313354492,,573
354007,,0.9528923034667969,-0.08140286058187485,9.653421401977539,0.001064225216396153,0.007449576165527105,-0.018091827630996704,-9.149999618530273,10.949999809265137,77.55000305175781,27.18204689025879,,,,,,,25.796875,25.565643310546875,96896,17.147838592529297,163265,,,0.0,0.0,0.0,,,,,,,25.1875,25.290000915527344,22.440000534057617,,579
354906,30.883548736572266,0.9481038451194763,-0.14365209639072418,9.730035781860352,-0.001064225216396153,0.0026605629827827215,-0.018091827630996704,-8.699999809265137,10.949999809265137,77.8499984741211,27.229969024658203,2000,1,0,0,6,14,25.796875,25.567533493041992,96896,17.142824172973633,162333,67.77777862548828,23.18000030517578,0.0,0.0,0.0,,,,,,,25.1875,25.290000915527344,22.450000762939453,,572
